,date,Continent,Country,new_cases,new_deaths
86,2020-03-26,Asia,TWN,19.0,0.0
87,2020-03-27,Asia,TWN,17.0,0.0
88,2020-03-28,Asia,TWN,15.0,0.0
89,2020-03-29,Asia,TWN,16.0,0.0
90,2020-03-30,Asia,TWN,23.0,3.0
91,2020-03-31,Asia,TWN,0.0,0.0
92,2020-04-01,Asia,TWN,16.0,0.0
93,2020-04-02,Asia,TWN,17.0,0.0
94,2020-04-03,Asia,TWN,0.0,0.0
95,2020-04-04,Asia,TWN,16.0,0.0
96,2020-04-05,Asia,TWN,8.0,0.0
97,2020-04-06,Asia,TWN,0.0,0.0
98,2020-04-07,Asia,TWN,10.0,0.0
99,2020-04-08,Asia,TWN,3.0,0.0
100,2020-04-09,Asia,TWN,3.0,0.0
101,2020-04-10,Asia,TWN,1.0,0.0
102,2020-04-11,Asia,TWN,0.0,0.0
103,2020-04-12,Asia,TWN,5.0,1.0
104,2020-04-13,Asia,TWN,3.0,0.0
105,2020-04-14,Asia,TWN,5.0,0.0
106,2020-04-15,Asia,TWN,2.0,0.0
107,2020-04-16,Asia,TWN,0.0,0.0
108,2020-04-17,Asia,TWN,0.0,0.0
109,2020-04-18,Asia,TWN,0.0,0.0
110,2020-04-19,Asia,TWN,3.0,0.0
111,2020-04-20,Asia,TWN,22.0,0.0
112,2020-04-21,Asia,TWN,2.0,0.0
113,2020-04-22,Asia,TWN,3.0,0.0
114,2020-04-23,Asia,TWN,1.0,0.0
115,2020-04-24,Asia,TWN,1.0,0.0
116,2020-04-25,Asia,TWN,1.0,0.0
117,2020-04-26,Asia,TWN,1.0,0.0
118,2020-04-27,Asia,TWN,0.0,0.0
119,2020-04-28,Asia,TWN,0.0,0.0
120,2020-04-29,Asia,TWN,0.0,0.0
121,2020-04-30,Asia,TWN,0.0,0.0
122,2020-05-01,Asia,TWN,0.0,0.0
123,2020-05-02,Asia,TWN,0.0,0.0
124,2020-05-03,Asia,TWN,3.0,0.0
125,2020-05-04,Asia,TWN,4.0,0.0
126,2020-05-05,Asia,TWN,2.0,0.0
127,2020-05-06,Asia,TWN,0.0,0.0
128,2020-05-07,Asia,TWN,1.0,0.0
129,2020-05-08,Asia,TWN,1.0,0.0
130,2020-05-09,Asia,TWN,0.0,0.0
131,2020-05-10,Asia,TWN,0.0,0.0
132,2020-05-11,Asia,TWN,0.0,0.0
133,2020-05-12,Asia,TWN,0.0,1.0
134,2020-05-13,Asia,TWN,0.0,0.0
135,2020-05-14,Asia,TWN,0.0,0.0
136,2020-05-15,Asia,TWN,0.0,0.0
137,2020-05-16,Asia,TWN,0.0,0.0
138,2020-05-17,Asia,TWN,0.0,0.0
139,2020-05-18,Asia,TWN,0.0,0.0
140,2020-05-19,Asia,TWN,0.0,0.0
141,2020-05-20,Asia,TWN,0.0,0.0
142,2020-05-21,Asia,TWN,1.0,0.0
143,2020-05-22,Asia,TWN,0.0,0.0
144,2020-05-23,Asia,TWN,0.0,0.0
145,2020-05-24,Asia,TWN,0.0,0.0
146,2020-05-25,Asia,TWN,0.0,0.0
147,2020-05-26,Asia,TWN,0.0,0.0
148,2020-05-27,Asia,TWN,0.0,0.0
149,2020-05-28,Asia,TWN,0.0,0.0
150,2020-05-29,Asia,TWN,0.0,0.0
151,2020-05-30,Asia,TWN,1.0,0.0
152,2020-05-31,Asia,TWN,0.0,0.0
153,2020-06-01,Asia,TWN,0.0,0.0
154,2020-06-02,Asia,TWN,1.0,0.0
155,2020-06-03,Asia,TWN,0.0,0.0
156,2020-06-04,Asia,TWN,0.0,0.0
157,2020-06-05,Asia,TWN,0.0,0.0
158,2020-06-06,Asia,TWN,0.0,0.0
159,2020-06-07,Asia,TWN,0.0,0.0
160,2020-06-08,Asia,TWN,0.0,0.0
161,2020-06-09,Asia,TWN,0.0,0.0
162,2020-06-10,Asia,TWN,0.0,0.0
163,2020-06-11,Asia,TWN,0.0,0.0
164,2020-06-12,Asia,TWN,0.0,0.0
165,2020-06-13,Asia,TWN,0.0,0.0
166,2020-06-14,Asia,TWN,0.0,0.0
167,2020-06-15,Asia,TWN,0.0,0.0
168,2020-06-16,Asia,TWN,2.0,0.0
169,2020-06-17,Asia,TWN,0.0,0.0
170,2020-06-18,Asia,TWN,0.0,0.0
171,2020-06-19,Asia,TWN,1.0,0.0
172,2020-06-20,Asia,TWN,0.0,0.0
173,2020-06-21,Asia,TWN,0.0,0.0
174,2020-06-22,Asia,TWN,0.0,0.0
175,2020-06-23,Asia,TWN,0.0,0.0
176,2020-06-24,Asia,TWN,0.0,0.0
177,2020-06-25,Asia,TWN,0.0,0.0
178,2020-06-26,Asia,TWN,1.0,0.0
179,2020-06-27,Asia,TWN,0.0,0.0
180,2020-06-28,Asia,TWN,0.0,0.0
181,2020-06-29,Asia,TWN,0.0,0.0
182,2020-06-30,Asia,TWN,0.0,0.0
183,2020-07-01,Asia,TWN,0.0,0.0
184,2020-07-02,Asia,TWN,1.0,0.0
185,2020-07-03,Asia,TWN,1.0,0.0
186,2020-07-04,Asia,TWN,0.0,0.0
187,2020-07-05,Asia,TWN,0.0,0.0
188,2020-07-06,Asia,TWN,0.0,0.0
189,2020-07-07,Asia,TWN,0.0,0.0
190,2020-07-08,Asia,TWN,0.0,0.0
191,2020-07-09,Asia,TWN,0.0,0.0
192,2020-07-10,Asia,TWN,2.0,0.0
193,2020-07-11,Asia,TWN,0.0,0.0
194,2020-07-12,Asia,TWN,0.0,0.0
195,2020-07-13,Asia,TWN,0.0,0.0
196,2020-07-14,Asia,TWN,0.0,0.0
197,2020-07-15,Asia,TWN,0.0,0.0
198,2020-07-16,Asia,TWN,1.0,0.0
199,2020-07-17,Asia,TWN,2.0,0.0
200,2020-07-18,Asia,TWN,0.0,0.0
201,2020-07-19,Asia,TWN,1.0,0.0
202,2020-07-20,Asia,TWN,0.0,0.0
203,2020-07-21,Asia,TWN,0.0,0.0
204,2020-07-22,Asia,TWN,0.0,0.0
0,2019-12-31,Europe,AUT,0.0,0.0
1,2020-01-01,Europe,AUT,0.0,0.0
2,2020-01-02,Europe,AUT,0.0,0.0
3,2020-01-03,Europe,AUT,0.0,0.0
4,2020-01-04,Europe,AUT,0.0,0.0
5,2020-01-05,Europe,AUT,0.0,0.0
6,2020-01-06,Europe,AUT,0.0,0.0
7,2020-01-07,Europe,AUT,0.0,0.0
8,2020-01-08,Europe,AUT,0.0,0.0
9,2020-01-09,Europe,AUT,0.0,0.0
10,2020-01-10,Europe,AUT,0.0,0.0
11,2020-01-11,Europe,AUT,0.0,0.0
12,2020-01-12,Europe,AUT,0.0,0.0
13,2020-01-13,Europe,AUT,0.0,0.0
14,2020-01-14,Europe,AUT,0.0,0.0
15,2020-01-15,Europe,AUT,0.0,0.0
16,2020-01-16,Europe,AUT,0.0,0.0
17,2020-01-17,Europe,AUT,0.0,0.0
18,2020-01-18,Europe,AUT,0.0,0.0
19,2020-01-19,Europe,AUT,0.0,0.0
20,2020-01-20,Europe,AUT,0.0,0.0
21,2020-01-21,Europe,AUT,0.0,0.0
22,2020-01-22,Europe,AUT,0.0,0.0
23,2020-01-23,Europe,AUT,0.0,0.0
24,2020-01-24,Europe,AUT,0.0,0.0
25,2020-01-25,Europe,AUT,0.0,0.0
26,2020-01-26,Europe,AUT,0.0,0.0
27,2020-01-27,Europe,AUT,0.0,0.0
28,2020-01-28,Europe,AUT,0.0,0.0
29,2020-01-29,Europe,AUT,0.0,0.0
30,2020-01-30,Europe,AUT,0.0,0.0
31,2020-01-31,Europe,AUT,0.0,0.0
32,2020-02-01,Europe,AUT,0.0,0.0
33,2020-02-02,Europe,AUT,0.0,0.0
34,2020-02-03,Europe,AUT,0.0,0.0
35,2020-02-04,Europe,AUT,0.0,0.0
36,2020-02-05,Europe,AUT,0.0,0.0
37,2020-02-06,Europe,AUT,0.0,0.0
38,2020-02-07,Europe,AUT,0.0,0.0
39,2020-02-08,Europe,AUT,0.0,0.0
40,2020-02-09,Europe,AUT,0.0,0.0
41,2020-02-10,Europe,AUT,0.0,0.0
42,2020-02-11,Europe,AUT,0.0,0.0
43,2020-02-12,Europe,AUT,0.0,0.0
44,2020-02-13,Europe,AUT,0.0,0.0
45,2020-02-14,Europe,AUT,0.0,0.0
46,2020-02-15,Europe,AUT,0.0,0.0
47,2020-02-16,Europe,AUT,0.0,0.0
48,2020-02-17,Europe,AUT,0.0,0.0
49,2020-02-18,Europe,AUT,0.0,0.0
50,2020-02-19,Europe,AUT,0.0,0.0
51,2020-02-20,Europe,AUT,0.0,0.0
52,2020-02-21,Europe,AUT,0.0,0.0
53,2020-02-22,Europe,AUT,0.0,0.0
54,2020-02-23,Europe,AUT,0.0,0.0
55,2020-02-24,Europe,AUT,0.0,0.0
56,2020-02-25,Europe,AUT,0.0,0.0
57,2020-02-26,Europe,AUT,2.0,0.0
58,2020-02-27,Europe,AUT,0.0,0.0
59,2020-02-28,Europe,AUT,3.0,0.0
60,2020-02-29,Europe,AUT,2.0,0.0
61,2020-03-01,Europe,AUT,3.0,0.0
62,2020-03-02,Europe,AUT,4.0,0.0
63,2020-03-03,Europe,AUT,4.0,0.0
64,2020-03-04,Europe,AUT,6.0,0.0
65,2020-03-05,Europe,AUT,5.0,0.0
66,2020-03-06,Europe,AUT,12.0,0.0
67,2020-03-07,Europe,AUT,33.0,0.0
68,2020-03-08,Europe,AUT,25.0,0.0
69,2020-03-09,Europe,AUT,3.0,0.0
70,2020-03-10,Europe,AUT,29.0,0.0
71,2020-03-11,Europe,AUT,51.0,0.0
72,2020-03-12,Europe,AUT,64.0,0.0
73,2020-03-13,Europe,AUT,115.0,1.0
74,2020-03-14,Europe,AUT,143.0,0.0
75,2020-03-15,Europe,AUT,151.0,0.0
76,2020-03-16,Europe,AUT,205.0,0.0
77,2020-03-17,Europe,AUT,156.0,2.0
78,2020-03-18,Europe,AUT,316.0,0.0
79,2020-03-19,Europe,AUT,314.0,1.0
80,2020-03-20,Europe,AUT,550.0,2.0
81,2020-03-21,Europe,AUT,453.0,0.0
82,2020-03-22,Europe,AUT,375.0,2.0
83,2020-03-23,Europe,AUT,607.0,8.0
84,2020-03-24,Europe,AUT,855.0,9.0
85,2020-03-25,Europe,AUT,796.0,5.0
86,2020-03-26,Europe,AUT,606.0,4.0
87,2020-03-27,Europe,AUT,1141.0,18.0
88,2020-03-28,Europe,AUT,668.0,16.0
89,2020-03-29,Europe,AUT,594.0,0.0
90,2020-03-30,Europe,AUT,522.0,18.0
91,2020-03-31,Europe,AUT,805.0,22.0
92,2020-04-01,Europe,AUT,564.0,20.0
93,2020-04-02,Europe,AUT,529.0,18.0
94,2020-04-03,Europe,AUT,418.0,12.0
95,2020-04-04,Europe,AUT,396.0,10.0
96,2020-04-05,Europe,AUT,241.0,18.0
97,2020-04-06,Europe,AUT,217.0,18.0
98,2020-04-07,Europe,AUT,314.0,16.0
99,2020-04-08,Europe,AUT,343.0,23.0
100,2020-04-09,Europe,AUT,329.0,30.0
101,2020-04-10,Europe,AUT,279.0,22.0
102,2020-04-11,Europe,AUT,312.0,24.0
103,2020-04-12,Europe,AUT,247.0,18.0
104,2020-04-13,Europe,AUT,130.0,13.0
105,2020-04-14,Europe,AUT,106.0,18.0
106,2020-04-15,Europe,AUT,191.0,16.0
107,2020-04-16,Europe,AUT,136.0,9.0
108,2020-04-17,Europe,AUT,78.0,17.0
109,2020-04-18,Europe,AUT,155.0,21.0
110,2020-04-19,Europe,AUT,59.0,12.0
111,2020-04-20,Europe,AUT,48.0,9.0
112,2020-04-21,Europe,AUT,73.0,10.0
113,2020-04-22,Europe,AUT,50.0,1.0
114,2020-04-23,Europe,AUT,91.0,31.0
115,2020-04-24,Europe,AUT,61.0,14.0
116,2020-04-25,Europe,AUT,83.0,5.0
117,2020-04-26,Europe,AUT,66.0,23.0
118,2020-04-27,Europe,AUT,55.0,6.0
119,2020-04-28,Europe,AUT,67.0,7.0
120,2020-04-29,Europe,AUT,58.0,20.0
121,2020-04-30,Europe,AUT,50.0,11.0
122,2020-05-01,Europe,AUT,60.0,4.0
123,2020-05-02,Europe,AUT,34.0,5.0
124,2020-05-03,Europe,AUT,12.0,7.0
125,2020-05-04,Europe,AUT,68.0,2.0
126,2020-05-05,Europe,AUT,31.0,2.0
127,2020-05-06,Europe,AUT,17.0,6.0
128,2020-05-07,Europe,AUT,65.0,2.0
129,2020-05-08,Europe,AUT,22.0,1.0
130,2020-05-09,Europe,AUT,62.0,5.0
131,2020-05-10,Europe,AUT,42.0,1.0
132,2020-05-11,Europe,AUT,10.0,3.0
133,2020-05-12,Europe,AUT,87.0,2.0
134,2020-05-13,Europe,AUT,36.0,3.0
135,2020-05-14,Europe,AUT,54.0,1.0
136,2020-05-15,Europe,AUT,41.0,2.0
137,2020-05-16,Europe,AUT,63.0,2.0
138,2020-05-17,Europe,AUT,72.0,0.0
139,2020-05-18,Europe,AUT,14.0,1.0
140,2020-05-19,Europe,AUT,25.0,0.0
141,2020-05-20,Europe,AUT,78.0,3.0
142,2020-05-21,Europe,AUT,18.0,1.0
143,2020-05-22,Europe,AUT,57.0,0.0
144,2020-05-23,Europe,AUT,29.0,2.0
145,2020-05-24,Europe,AUT,46.0,4.0
146,2020-05-25,Europe,AUT,32.0,1.0
147,2020-05-26,Europe,AUT,20.0,1.0
148,2020-05-27,Europe,AUT,38.0,2.0
149,2020-05-28,Europe,AUT,18.0,2.0
150,2020-05-29,Europe,AUT,28.0,23.0
151,2020-05-30,Europe,AUT,51.0,0.0
152,2020-05-31,Europe,AUT,44.0,0.0
153,2020-06-01,Europe,AUT,4.0,0.0
154,2020-06-02,Europe,AUT,21.0,0.0
155,2020-06-03,Europe,AUT,11.0,1.0
156,2020-06-04,Europe,AUT,31.0,1.0
157,2020-06-05,Europe,AUT,36.0,0.0
158,2020-06-06,Europe,AUT,62.0,2.0
159,2020-06-07,Europe,AUT,19.0,0.0
160,2020-06-08,Europe,AUT,46.0,0.0
161,2020-06-09,Europe,AUT,21.0,0.0
162,2020-06-10,Europe,AUT,13.0,0.0
163,2020-06-11,Europe,AUT,34.0,1.0
164,2020-06-12,Europe,AUT,28.0,1.0
165,2020-06-13,Europe,AUT,30.0,1.0
166,2020-06-14,Europe,AUT,20.0,2.0
167,2020-06-15,Europe,AUT,24.0,0.0
168,2020-06-16,Europe,AUT,27.0,1.0
169,2020-06-17,Europe,AUT,33.0,3.0
170,2020-06-18,Europe,AUT,17.0,6.0
171,2020-06-19,Europe,AUT,40.0,1.0
172,2020-06-20,Europe,AUT,30.0,0.0
173,2020-06-21,Europe,AUT,62.0,0.0
174,2020-06-22,Europe,AUT,38.0,2.0
175,2020-06-23,Europe,AUT,35.0,0.0
176,2020-06-24,Europe,AUT,31.0,3.0
177,2020-06-25,Europe,AUT,33.0,0.0
178,2020-06-26,Europe,AUT,47.0,5.0
179,2020-06-27,Europe,AUT,67.0,0.0
180,2020-06-28,Europe,AUT,64.0,2.0
181,2020-06-29,Europe,AUT,63.0,2.0
182,2020-06-30,Europe,AUT,41.0,1.0
183,2020-07-01,Europe,AUT,111.0,2.0
184,2020-07-02,Europe,AUT,37.0,0.0
185,2020-07-03,Europe,AUT,138.0,0.0
186,2020-07-04,Europe,AUT,121.0,0.0
187,2020-07-05,Europe,AUT,123.0,0.0
188,2020-07-06,Europe,AUT,73.0,1.0
189,2020-07-07,Europe,AUT,57.0,0.0
190,2020-07-08,Europe,AUT,89.0,0.0
191,2020-07-09,Europe,AUT,101.0,0.0
192,2020-07-10,Europe,AUT,97.0,0.0
193,2020-07-11,Europe,AUT,74.0,0.0
194,2020-07-12,Europe,AUT,108.0,0.0
195,2020-07-13,Europe,AUT,52.0,2.0
196,2020-07-14,Europe,AUT,12.0,0.0
197,2020-07-15,Europe,AUT,201.0,1.0
198,2020-07-16,Europe,AUT,55.0,1.0
199,2020-07-17,Europe,AUT,153.0,0.0
200,2020-07-18,Europe,AUT,138.0,0.0
201,2020-07-19,Europe,AUT,102.0,0.0
202,2020-07-20,Europe,AUT,63.0,0.0
203,2020-07-21,Europe,AUT,108.0,0.0
204,2020-07-22,Europe,AUT,0.0,0.0
0,2019-12-31,Europe,BEL,0.0,0.0
1,2020-01-01,Europe,BEL,0.0,0.0
2,2020-01-02,Europe,BEL,0.0,0.0
3,2020-01-03,Europe,BEL,0.0,0.0
4,2020-01-04,Europe,BEL,0.0,0.0
5,2020-01-05,Europe,BEL,0.0,0.0
6,2020-01-06,Europe,BEL,0.0,0.0
7,2020-01-07,Europe,BEL,0.0,0.0
8,2020-01-08,Europe,BEL,0.0,0.0
9,2020-01-09,Europe,BEL,0.0,0.0
10,2020-01-10,Europe,BEL,0.0,0.0
11,2020-01-11,Europe,BEL,0.0,0.0
12,2020-01-12,Europe,BEL,0.0,0.0
13,2020-01-13,Europe,BEL,0.0,0.0
14,2020-01-14,Europe,BEL,0.0,0.0
15,2020-01-15,Europe,BEL,0.0,0.0
16,2020-01-16,Europe,BEL,0.0,0.0
17,2020-01-17,Europe,BEL,0.0,0.0
18,2020-01-18,Europe,BEL,0.0,0.0
19,2020-01-19,Europe,BEL,0.0,0.0
20,2020-01-20,Europe,BEL,0.0,0.0
21,2020-01-21,Europe,BEL,0.0,0.0
22,2020-01-22,Europe,BEL,0.0,0.0
23,2020-01-23,Europe,BEL,0.0,0.0
24,2020-01-24,Europe,BEL,0.0,0.0
25,2020-01-25,Europe,BEL,0.0,0.0
26,2020-01-26,Europe,BEL,0.0,0.0
27,2020-01-27,Europe,BEL,0.0,0.0
28,2020-01-28,Europe,BEL,0.0,0.0
29,2020-01-29,Europe,BEL,0.0,0.0
30,2020-01-30,Europe,BEL,0.0,0.0
31,2020-01-31,Europe,BEL,0.0,0.0
32,2020-02-01,Europe,BEL,0.0,0.0
33,2020-02-02,Europe,BEL,0.0,0.0
34,2020-02-03,Europe,BEL,0.0,0.0
35,2020-02-04,Europe,BEL,1.0,0.0
36,2020-02-05,Europe,BEL,0.0,0.0
37,2020-02-06,Europe,BEL,0.0,0.0
38,2020-02-07,Europe,BEL,0.0,0.0
39,2020-02-08,Europe,BEL,0.0,0.0
40,2020-02-09,Europe,BEL,0.0,0.0
41,2020-02-10,Europe,BEL,0.0,0.0
42,2020-02-11,Europe,BEL,0.0,0.0
43,2020-02-12,Europe,BEL,0.0,0.0
44,2020-02-13,Europe,BEL,0.0,0.0
45,2020-02-14,Europe,BEL,0.0,0.0
46,2020-02-15,Europe,BEL,0.0,0.0
47,2020-02-16,Europe,BEL,0.0,0.0
48,2020-02-17,Europe,BEL,0.0,0.0
49,2020-02-18,Europe,BEL,0.0,0.0
50,2020-02-19,Europe,BEL,0.0,0.0
51,2020-02-20,Europe,BEL,0.0,0.0
52,2020-02-21,Europe,BEL,0.0,0.0
53,2020-02-22,Europe,BEL,0.0,0.0
54,2020-02-23,Europe,BEL,0.0,0.0
55,2020-02-24,Europe,BEL,0.0,0.0
56,2020-02-25,Europe,BEL,0.0,0.0
57,2020-02-26,Europe,BEL,0.0,0.0
58,2020-02-27,Europe,BEL,0.0,0.0
59,2020-02-28,Europe,BEL,0.0,0.0
60,2020-02-29,Europe,BEL,0.0,0.0
61,2020-03-01,Europe,BEL,0.0,0.0
62,2020-03-02,Europe,BEL,16.0,0.0
63,2020-03-03,Europe,BEL,20.0,0.0
64,2020-03-04,Europe,BEL,35.0,0.0
65,2020-03-05,Europe,BEL,54.0,0.0
66,2020-03-06,Europe,BEL,81.0,0.0
67,2020-03-07,Europe,BEL,110.0,0.0
68,2020-03-08,Europe,BEL,27.0,0.0
69,2020-03-09,Europe,BEL,65.0,0.0
70,2020-03-10,Europe,BEL,94.0,0.0
71,2020-03-11,Europe,BEL,99.0,1.0
72,2020-03-12,Europe,BEL,174.0,3.0
73,2020-03-13,Europe,BEL,250.0,1.0
74,2020-03-14,Europe,BEL,338.0,3.0
75,2020-03-15,Europe,BEL,179.0,5.0
76,2020-03-16,Europe,BEL,214.0,6.0
77,2020-03-17,Europe,BEL,387.0,11.0
78,2020-03-18,Europe,BEL,422.0,12.0
79,2020-03-19,Europe,BEL,534.0,22.0
80,2020-03-20,Europe,BEL,713.0,28.0
81,2020-03-21,Europe,BEL,663.0,31.0
82,2020-03-22,Europe,BEL,470.0,39.0
83,2020-03-23,Europe,BEL,486.0,42.0
84,2020-03-24,Europe,BEL,1328.0,78.0
85,2020-03-25,Europe,BEL,1195.0,74.0
86,2020-03-26,Europe,BEL,1199.0,96.0
87,2020-03-27,Europe,BEL,1363.0,102.0
88,2020-03-28,Europe,BEL,1519.0,123.0
89,2020-03-29,Europe,BEL,844.0,133.0
90,2020-03-30,Europe,BEL,683.0,139.0
91,2020-03-31,Europe,BEL,1738.0,169.0
92,2020-04-01,Europe,BEL,1681.0,187.0
93,2020-04-02,Europe,BEL,1503.0,251.0
94,2020-04-03,Europe,BEL,1460.0,212.0
95,2020-04-04,Europe,BEL,1691.0,233.0
96,2020-04-05,Europe,BEL,925.0,274.0
97,2020-04-06,Europe,BEL,665.0,235.0
98,2020-04-07,Europe,BEL,1922.0,272.0
99,2020-04-08,Europe,BEL,1499.0,303.0
100,2020-04-09,Europe,BEL,1587.0,317.0
101,2020-04-10,Europe,BEL,2225.0,270.0
102,2020-04-11,Europe,BEL,2319.0,318.0
103,2020-04-12,Europe,BEL,1024.0,288.0
104,2020-04-13,Europe,BEL,517.0,342.0
105,2020-04-14,Europe,BEL,532.0,280.0
106,2020-04-15,Europe,BEL,1562.0,275.0
107,2020-04-16,Europe,BEL,1620.0,275.0
108,2020-04-17,Europe,BEL,1664.0,251.0
109,2020-04-18,Europe,BEL,1382.0,205.0
110,2020-04-19,Europe,BEL,717.0,208.0
111,2020-04-20,Europe,BEL,443.0,211.0
112,2020-04-21,Europe,BEL,1272.0,198.0
113,2020-04-22,Europe,BEL,1265.0,202.0
114,2020-04-23,Europe,BEL,777.0,192.0
115,2020-04-24,Europe,BEL,969.0,176.0
116,2020-04-25,Europe,BEL,803.0,147.0
117,2020-04-26,Europe,BEL,388.0,155.0
118,2020-04-27,Europe,BEL,205.0,176.0
119,2020-04-28,Europe,BEL,749.0,127.0
120,2020-04-29,Europe,BEL,570.0,115.0
121,2020-04-30,Europe,BEL,518.0,98.0
122,2020-05-01,Europe,BEL,588.0,84.0
123,2020-05-02,Europe,BEL,237.0,98.0
124,2020-05-03,Europe,BEL,284.0,73.0
125,2020-05-04,Europe,BEL,141.0,96.0
126,2020-05-05,Europe,BEL,669.0,98.0
127,2020-05-06,Europe,BEL,536.0,81.0
128,2020-05-07,Europe,BEL,551.0,75.0
129,2020-05-08,Europe,BEL,426.0,78.0
130,2020-05-09,Europe,BEL,479.0,70.0
131,2020-05-10,Europe,BEL,240.0,68.0
132,2020-05-11,Europe,BEL,118.0,73.0
133,2020-05-12,Europe,BEL,462.0,62.0
134,2020-05-13,Europe,BEL,395.0,48.0
135,2020-05-14,Europe,BEL,318.0,54.0
136,2020-05-15,Europe,BEL,294.0,46.0
137,2020-05-16,Europe,BEL,340.0,37.0
138,2020-05-17,Europe,BEL,146.0,28.0
139,2020-05-18,Europe,BEL,81.0,35.0
140,2020-05-19,Europe,BEL,307.0,35.0
141,2020-05-20,Europe,BEL,284.0,30.0
142,2020-05-21,Europe,BEL,381.0,32.0
143,2020-05-22,Europe,BEL,71.0,29.0
144,2020-05-23,Europe,BEL,246.0,37.0
145,2020-05-24,Europe,BEL,122.0,24.0
146,2020-05-25,Europe,BEL,75.0,34.0
147,2020-05-26,Europe,BEL,305.0,24.0
148,2020-05-27,Europe,BEL,198.0,40.0
149,2020-05-28,Europe,BEL,181.0,24.0
150,2020-05-29,Europe,BEL,160.0,22.0
151,2020-05-30,Europe,BEL,160.0,13.0
152,2020-05-31,Europe,BEL,60.0,24.0
153,2020-06-01,Europe,BEL,49.0,19.0
154,2020-06-02,Europe,BEL,59.0,22.0
155,2020-06-03,Europe,BEL,178.0,20.0
156,2020-06-04,Europe,BEL,160.0,20.0
157,2020-06-05,Europe,BEL,168.0,14.0
158,2020-06-06,Europe,BEL,155.0,12.0
159,2020-06-07,Europe,BEL,69.0,11.0
160,2020-06-08,Europe,BEL,53.0,11.0
161,2020-06-09,Europe,BEL,151.0,9.0
162,2020-06-10,Europe,BEL,146.0,12.0
163,2020-06-11,Europe,BEL,116.0,12.0
164,2020-06-12,Europe,BEL,95.0,7.0
165,2020-06-13,Europe,BEL,89.0,10.0
166,2020-06-14,Europe,BEL,47.0,5.0
167,2020-06-15,Europe,BEL,22.0,3.0
168,2020-06-16,Europe,BEL,147.0,8.0
169,2020-06-17,Europe,BEL,98.0,7.0
170,2020-06-18,Europe,BEL,123.0,7.0
171,2020-06-19,Europe,BEL,110.0,5.0
172,2020-06-20,Europe,BEL,120.0,4.0
173,2020-06-21,Europe,BEL,49.0,3.0
174,2020-06-22,Europe,BEL,19.0,9.0
175,2020-06-23,Europe,BEL,143.0,12.0
176,2020-06-24,Europe,BEL,109.0,4.0
177,2020-06-25,Europe,BEL,100.0,3.0
178,2020-06-26,Europe,BEL,75.0,5.0
179,2020-06-27,Europe,BEL,112.0,2.0
180,2020-06-28,Europe,BEL,40.0,7.0
181,2020-06-29,Europe,BEL,23.0,5.0
182,2020-06-30,Europe,BEL,127.0,3.0
183,2020-07-01,Europe,BEL,100.0,8.0
184,2020-07-02,Europe,BEL,128.0,2.0
185,2020-07-03,Europe,BEL,91.0,5.0
186,2020-07-04,Europe,BEL,94.0,2.0
187,2020-07-05,Europe,BEL,61.0,2.0
188,2020-07-06,Europe,BEL,24.0,2.0
189,2020-07-07,Europe,BEL,113.0,1.0
190,2020-07-08,Europe,BEL,101.0,3.0
191,2020-07-09,Europe,BEL,137.0,1.0
192,2020-07-10,Europe,BEL,122.0,2.0
193,2020-07-11,Europe,BEL,127.0,0.0
194,2020-07-12,Europe,BEL,60.0,2.0
195,2020-07-13,Europe,BEL,43.0,4.0
196,2020-07-14,Europe,BEL,221.0,0.0
197,2020-07-15,Europe,BEL,189.0,2.0
198,2020-07-16,Europe,BEL,246.0,5.0
199,2020-07-17,Europe,BEL,213.0,5.0
200,2020-07-18,Europe,BEL,266.0,2.0
201,2020-07-19,Europe,BEL,112.0,2.0
202,2020-07-20,Europe,BEL,55.0,1.0
203,2020-07-21,Europe,BEL,100.0,0.0
204,2020-07-22,Europe,BEL,93.0,0.0
0,2019-12-31,Europe,CZE,0.0,0.0
1,2020-01-01,Europe,CZE,0.0,0.0
2,2020-01-02,Europe,CZE,0.0,0.0
3,2020-01-03,Europe,CZE,0.0,0.0
4,2020-01-04,Europe,CZE,0.0,0.0
5,2020-01-05,Europe,CZE,0.0,0.0
6,2020-01-06,Europe,CZE,0.0,0.0
7,2020-01-07,Europe,CZE,0.0,0.0
8,2020-01-08,Europe,CZE,0.0,0.0
9,2020-01-09,Europe,CZE,0.0,0.0
10,2020-01-10,Europe,CZE,0.0,0.0
11,2020-01-11,Europe,CZE,0.0,0.0
12,2020-01-12,Europe,CZE,0.0,0.0
13,2020-01-13,Europe,CZE,0.0,0.0
14,2020-01-14,Europe,CZE,0.0,0.0
15,2020-01-15,Europe,CZE,0.0,0.0
16,2020-01-16,Europe,CZE,0.0,0.0
17,2020-01-17,Europe,CZE,0.0,0.0
18,2020-01-18,Europe,CZE,0.0,0.0
19,2020-01-19,Europe,CZE,0.0,0.0
20,2020-01-20,Europe,CZE,0.0,0.0
21,2020-01-21,Europe,CZE,0.0,0.0
22,2020-01-22,Europe,CZE,0.0,0.0
23,2020-01-23,Europe,CZE,0.0,0.0
24,2020-01-24,Europe,CZE,0.0,0.0
25,2020-01-25,Europe,CZE,0.0,0.0
26,2020-01-26,Europe,CZE,0.0,0.0
27,2020-01-27,Europe,CZE,0.0,0.0
28,2020-01-28,Europe,CZE,0.0,0.0
